321,Demi Lovato,Really Don't Care,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/bubblegum-pop', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/pop']"
322,Demi Lovato,Never Been Hurt,['https://genius.com/tags/pop']
323,Demi Lovato,Shouldn't Come Back,['https://genius.com/tags/pop']
324,Demi Lovato,Lightweight,"['https://genius.com/tags/pop', 'https://genius.com/tags/r-b']"
325,Demi Lovato,Give Your Heart a Break,"['https://genius.com/tags/pop', 'https://genius.com/tags/r-b']"
326,Demi Lovato,Skyscraper,"['https://genius.com/tags/ballad', 'https://genius.com/tags/pop']"
327,Demi Lovato,Here We Go Again,"['https://genius.com/tags/power-pop', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/pop']"
328,Demi Lovato,Remember December,"['https://genius.com/tags/pop', 'https://genius.com/tags/power-pop', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/rock']"
329,Demi Lovato,Get Back,"['https://genius.com/tags/pop-rock', 'https://genius.com/tags/pop', 'https://genius.com/tags/rock']"
330,Demi Lovato,Don't Forget,"['https://genius.com/tags/pop-rock', 'https://genius.com/tags/pop', 'https://genius.com/tags/glam-rock', 'https://genius.com/tags/rock']"
331,Dixie Chicks,Cowboy Take Me Away,"['https://genius.com/tags/bluegrass', 'https://genius.com/tags/country']"
332,Dixie Chicks,Wide Open Spaces,['https://genius.com/tags/country']
333,Dixie Chicks,Landslide,['https://genius.com/tags/country']
335,Ed Sheeran,Beautiful People,"['https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
336,Ed Sheeran,South of the Border,"['https://genius.com/tags/mexico', 'https://genius.com/tags/cuba', 'https://genius.com/tags/electro-hop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/trap', 'https://genius.com/tags/en-espanol', 'https://genius.com/tags/rap', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
337,Ed Sheeran,Cross Me,"['https://genius.com/tags/rap', 'https://genius.com/tags/r-b', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
338,Ed Sheeran,Take Me Back to London,"['https://genius.com/tags/remix', 'https://genius.com/tags/rap', 'https://genius.com/tags/grime', 'https://genius.com/tags/uk-rap', 'https://genius.com/tags/uk']"
339,Ed Sheeran,Castle on the Hill,"['https://genius.com/tags/adult-alternative', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/folk-rock', 'https://genius.com/tags/folk', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
340,Ed Sheeran,Dive,"['https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
341,Ed Sheeran,Shape of You,"['https://genius.com/tags/tropical-house', 'https://genius.com/tags/dancehall', 'https://genius.com/tags/pop', 'https://genius.com/tags/uk']"
342,Ed Sheeran,Perfect,"['https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/ballad', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
343,Ed Sheeran,Happier,"['https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
344,Ed Sheeran,How Would You Feel (Paean),"['https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
345,Ed Sheeran,One,"['https://genius.com/tags/rock', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
346,Ed Sheeran,I'm a Mess,"['https://genius.com/tags/rock', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
347,Ed Sheeran,Don't,"['https://genius.com/tags/r-b', 'https://genius.com/tags/rap', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
348,Ed Sheeran,Photograph,"['https://genius.com/tags/acoustic', 'https://genius.com/tags/folk', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
349,Ed Sheeran,Tenerife Sea,"['https://genius.com/tags/rock', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
350,Ed Sheeran,Thinking Out Loud,"['https://genius.com/tags/soul', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
351,Ed Sheeran,The A Team,"['https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
352,Ed Sheeran,Lego House,"['https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
353,Ellie Goulding,Flux,"['https://genius.com/tags/ballad', 'https://genius.com/tags/pop']"
354,Ellie Goulding,Something in the Way You Move,['https://genius.com/tags/pop']
355,Ellie Goulding,Love Me Like You Do,"['https://genius.com/tags/piano', 'https://genius.com/tags/ballad', 'https://genius.com/tags/brit-pop', 'https://genius.com/tags/uk', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/pop']"
356,Ellie Goulding,Paradise,['https://genius.com/tags/pop']
357,Ellie Goulding,Burn,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/teen-pop', 'https://genius.com/tags/uk', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/pop']"
358,Ellie Goulding,Lights,"['https://genius.com/tags/dance', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
359,Ellie Goulding,Still Falling For You,['https://genius.com/tags/pop']
360,Evie Irie,The Optimist,"['https://genius.com/tags/australia', 'https://genius.com/tags/pop']"
361,Fall Out Boy,My Songs Know What You Did In the Dark (Light Em Up),"['https://genius.com/tags/adult-alternative', 'https://genius.com/tags/electronic-rock', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/punk-rock', 'https://genius.com/tags/pop-punk', 'https://genius.com/tags/rock']"
362,Fall Out Boy,Irresistible,"['https://genius.com/tags/pop-punk', 'https://genius.com/tags/punk-rock', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/pop', 'https://genius.com/tags/rock']"
363,Fall Out Boy,Fourth of July,"['https://genius.com/tags/pop-punk', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/electronic-rock', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/pop', 'https://genius.com/tags/rock']"
364,Fifth Harmony,Miss Movin' On,"['https://genius.com/tags/power-pop', 'https://genius.com/tags/pop']"
365,Fifth Harmony,Down,"['https://genius.com/tags/dancehall', 'https://genius.com/tags/girl-group', 'https://genius.com/tags/rap', 'https://genius.com/tags/dance', 'https://genius.com/tags/pop']"
366,Fifth Harmony,He Like That,"['https://genius.com/tags/reggae', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
367,Fifth Harmony,Make You Mad,"['https://genius.com/tags/electro-pop', 'https://genius.com/tags/tropical-house', 'https://genius.com/tags/house', 'https://genius.com/tags/pop']"
368,Fifth Harmony,Sledgehammer,"['https://genius.com/tags/electro-pop', 'https://genius.com/tags/electronic', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/pop']"
369,Fifth Harmony,Worth It,"['https://genius.com/tags/r-b', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/girl-group', 'https://genius.com/tags/rap', 'https://genius.com/tags/pop']"
370,Fifth Harmony,That's My Girl,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/power-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/girl-group', 'https://genius.com/tags/pop']"
371,Fifth Harmony,Work from Home,"['https://genius.com/tags/trap', 'https://genius.com/tags/tropical-house', 'https://genius.com/tags/r-b', 'https://genius.com/tags/girl-group', 'https://genius.com/tags/pop']"
372,Fifth Harmony,The Life,"['https://genius.com/tags/dance-pop', 'https://genius.com/tags/tropical-house', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/electronic', 'https://genius.com/tags/pop']"
373,Fifth Harmony,All In My Head (Flex),"['https://genius.com/tags/tropical-house', 'https://genius.com/tags/trap', 'https://genius.com/tags/reggae', 'https://genius.com/tags/girl-group', 'https://genius.com/tags/rap', 'https://genius.com/tags/pop']"
374,Fifth Harmony,Gonna Get Better,['https://genius.com/tags/pop']
375,Fifth Harmony,Dope,['https://genius.com/tags/pop']
376,Foreigner,Feels Like the First Time,['https://genius.com/tags/rock']
377,Foreigner,Cold As Ice,"['https://genius.com/tags/uk', 'https://genius.com/tags/rock']"
378,Foreigner,Starrider,['https://genius.com/tags/rock']
379,Foreigner,Double Vision,['https://genius.com/tags/rock']
380,Foreigner,Juke Box Hero,['https://genius.com/tags/rock']
381,Foreigner,Urgent,['https://genius.com/tags/rock']
334,Dolly Parton,Jolene,"['https://genius.com/tags/honky-tonk', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/seventies', 'https://genius.com/tags/beef', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/country']"
382,Foreigner,Waiting for a Girl Like You,['https://genius.com/tags/rock']
383,Foreigner,I Want To Know What Love Is,['https://genius.com/tags/rock']
384,Foreigner,Say You Will,['https://genius.com/tags/rock']
385,Fun.,We Are Young,"['https://genius.com/tags/teen-pop', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/indie-rock', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/piano', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/indie-pop', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/ballad', 'https://genius.com/tags/pop', 'https://genius.com/tags/rock']"
386,George Michael,Father Figure,"['https://genius.com/tags/soundtrack', 'https://genius.com/tags/eighties', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/pop', 'https://genius.com/tags/new-wave', 'https://genius.com/tags/soul', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/funk', 'https://genius.com/tags/rock']"
387,George Michael,Careless Whisper,"['https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/power-pop', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/uk-r-b', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/ballad', 'https://genius.com/tags/brit-pop', 'https://genius.com/tags/uk', 'https://genius.com/tags/new-wave', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/yacht-rock', 'https://genius.com/tags/eighties', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop', 'https://genius.com/tags/jazz']"
388,George Michael,Freedom! 90,"['https://genius.com/tags/soundtrack', 'https://genius.com/tags/brit-pop', 'https://genius.com/tags/uk', 'https://genius.com/tags/lgbtq', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/r-b', 'https://genius.com/tags/funk', 'https://genius.com/tags/pop']"
389,Gotye,Somebody That I Used To Know,"['https://genius.com/tags/producer', 'https://genius.com/tags/art-pop', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/ballad', 'https://genius.com/tags/indie-pop', 'https://genius.com/tags/pop']"
390,A Great Big World,Say Something,"['https://genius.com/tags/piano', 'https://genius.com/tags/acoustic', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/indie-pop', 'https://genius.com/tags/pop', 'https://genius.com/tags/ballad']"
391,HAIM,Want You Back,"['https://genius.com/tags/alternative', 'https://genius.com/tags/indie-pop', 'https://genius.com/tags/indie-rock', 'https://genius.com/tags/pop']"
392,Halsey,Ashley,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
393,Halsey,clementine,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
394,Halsey,Graveyard,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
395,Halsey,You should be sad,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-country', 'https://genius.com/tags/country', 'https://genius.com/tags/folk-rock', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/pop']"
396,Halsey,Forever.. (is a long time),"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
397,Halsey,Dominic's Interlude,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
398,Halsey,I HATE EVERYBODY,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
400,Halsey,Without Me,"['https://genius.com/tags/synth-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/ballad', 'https://genius.com/tags/pop', 'https://genius.com/tags/alternative']"
401,Halsey,Finally // beautiful stranger,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/ballad', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/acoustic', 'https://genius.com/tags/pop']"
402,Halsey,Alanis' Interlude,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
403,Halsey,killing boys,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
404,Halsey,SUGA's Interlude,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop', 'https://genius.com/tags/korean']"
405,Halsey,More,"['https://genius.com/tags/indie-pop', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
399,Halsey,3am,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop-punk', 'https://genius.com/tags/pop']"
406,Halsey,Still Learning,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
407,Halsey,929,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
408,Halsey,Nightmare,"['https://genius.com/tags/alternative-rock', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop-punk', 'https://genius.com/tags/pop']"
409,Halsey,100 Letters,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
410,Halsey,Eyes Closed,"['https://genius.com/tags/alternative', 'https://genius.com/tags/r-b', 'https://genius.com/tags/electronic', 'https://genius.com/tags/alternative-r-b']"
411,Halsey,Alone,"['https://genius.com/tags/electronic', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/jazz', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
412,Halsey,Sorry,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop', 'https://genius.com/tags/piano', 'https://genius.com/tags/ballad', 'https://genius.com/tags/alternative']"
413,Halsey,Bad At Love,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop', 'https://genius.com/tags/rap', 'https://genius.com/tags/dance-pop']"
414,Halsey,Strangers,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/dance-pop']"
415,Halsey,Hopeless,"['https://genius.com/tags/electronic', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
416,Halsey,Castle,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
417,Halsey,Hold Me Down,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
418,Halsey,New Americana,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
419,Halsey,Drive,"['https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative', 'https://genius.com/tags/pop']"
420,Halsey,Hurricane,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
421,Halsey,Roman Holiday,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
422,Halsey,Ghost,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
423,Halsey,Coming Down,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
424,Halsey,Young God,"['https://genius.com/tags/alternative', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/pop']"
425,Hannah Montana,If We Were a Movie,"['https://genius.com/tags/disney', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/pop']"
426,Hannah Montana,Nobody's Perfect,"['https://genius.com/tags/disney', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/pop']"
427,Hannah Montana,One In a Million,"['https://genius.com/tags/disney', 'https://genius.com/tags/soundtrack', 'https://genius.com/tags/pop']"
428,Harry Styles,Watermelon Sugar,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/indie', 'https://genius.com/tags/funk', 'https://genius.com/tags/indie-pop', 'https://genius.com/tags/uk', 'https://genius.com/tags/brit-pop', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/rock', 'https://genius.com/tags/pop']"
429,Harry Styles,Carolina,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/brit-pop', 'https://genius.com/tags/british-rock', 'https://genius.com/tags/alternative-country', 'https://genius.com/tags/rock', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
430,Harry Styles,Two Ghosts,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/brit-pop', 'https://genius.com/tags/british-rock', 'https://genius.com/tags/rock', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
431,Harry Styles,Woman,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/brit-pop', 'https://genius.com/tags/british-rock', 'https://genius.com/tags/alternative-pop', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/alternative', 'https://genius.com/tags/rock', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/uk', 'https://genius.com/tags/pop']"
432,Hayley Kiyoko,Feelings,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/synth-pop', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/pop']"
433,Hayley Kiyoko,What I need,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/pop']"
434,Hayley Kiyoko,Sleepover,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/pop']"
435,Hayley Kiyoko,Under the blue/Take Me In,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/pop']"
436,Hayley Kiyoko,Curious,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/pop']"
437,Hayley Kiyoko,Wanna be Missed,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/pop']"
438,Hayley Kiyoko,He'll Never Love You (HNLY),"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/pop']"
439,Hayley Kiyoko,Palm Dreams,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/pop']"
440,Hayley Kiyoko,Molecules,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/pop']"
441,Hayley Kiyoko,Let It Be,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/pop']"
442,Hayley Kiyoko,I Wish,"['https://genius.com/tags/lgbtq', 'https://genius.com/tags/pop']"
443,Hayley Kiyoko,Ease My Mind,['https://genius.com/tags/pop']
444,Hayley Kiyoko,Palace,['https://genius.com/tags/pop']
445,Hayley Kiyoko,Cliff's Edge,['https://genius.com/tags/pop']
446,Hilary Duff,All About You,"['https://genius.com/tags/pop-rock', 'https://genius.com/tags/folk', 'https://genius.com/tags/pop']"
447,Hilary Duff,So Yesterday,"['https://genius.com/tags/rock', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/pop']"
448,Hilary Duff,Come Clean,"['https://genius.com/tags/techno', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/pop']"
449,Hozier,Take Me to Church,"['https://genius.com/tags/dark-pop', 'https://genius.com/tags/folk', 'https://genius.com/tags/blue-eyed-soul', 'https://genius.com/tags/blues', 'https://genius.com/tags/gospel', 'https://genius.com/tags/piano', 'https://genius.com/tags/ireland', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/indie', 'https://genius.com/tags/folk-rock', 'https://genius.com/tags/blues-rock', 'https://genius.com/tags/alternative', 'https://genius.com/tags/rock', 'https://genius.com/tags/adult-alternative', 'https://genius.com/tags/indie-rock', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/alternative-rock', 'https://genius.com/tags/soul']"
450,Iggy Azalea,Fancy,"['https://genius.com/tags/fashion', 'https://genius.com/tags/hyphy', 'https://genius.com/tags/electronic', 'https://genius.com/tags/uk-rap', 'https://genius.com/tags/uk', 'https://genius.com/tags/australia', 'https://genius.com/tags/electro-hop', 'https://genius.com/tags/pop', 'https://genius.com/tags/rap']"
451,Jax Jones,Instruction,"['https://genius.com/tags/dance', 'https://genius.com/tags/pop']"
452,Jesse McCartney,Beautiful Soul,['https://genius.com/tags/pop']
453,Jesse McCartney,Leavin',"['https://genius.com/tags/electro-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
454,Jesse McCartney,How Do You Sleep?,['https://genius.com/tags/rap']
455,Jessie J,Bang Bang,['https://genius.com/tags/pop']
456,Jordin Sparks,Battlefield,"['https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
457,Jordin Sparks,No Air,"['https://genius.com/tags/dmv', 'https://genius.com/tags/soul', 'https://genius.com/tags/soul-pop', 'https://genius.com/tags/pop', 'https://genius.com/tags/r-b']"
458,Journey,Don't Stop Believin',"['https://genius.com/tags/glam-rock', 'https://genius.com/tags/power-pop', 'https://genius.com/tags/memes', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/eighties', 'https://genius.com/tags/rock']"
459,Journey,Wheel in the Sky,['https://genius.com/tags/rock']
460,Journey,Faithfully,"['https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/glam-rock', 'https://genius.com/tags/power-pop', 'https://genius.com/tags/eighties', 'https://genius.com/tags/ballad', 'https://genius.com/tags/rock']"
461,Journey,Any Way You Want It,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/glam-rock', 'https://genius.com/tags/rock', 'https://genius.com/tags/pop-rock', 'https://genius.com/tags/eighties']"
462,Journey,Lights,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/rock']"
463,Journey,Open Arms,"['https://genius.com/tags/power-pop', 'https://genius.com/tags/glam-rock', 'https://genius.com/tags/easy-listening', 'https://genius.com/tags/eighties', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/adult-contemporary', 'https://genius.com/tags/ballad', 'https://genius.com/tags/rock']"
464,Justin Timberlake,Suit & Tie,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/rap', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
465,Justin Timberlake,Mirrors,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
466,Justin Timberlake,TKO,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
467,Justin Timberlake,Take Back the Night,"['https://genius.com/tags/r-b', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/pop']"
468,Justin Timberlake,Drink You Away,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
469,Justin Timberlake,Not a Bad Thing,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
470,Justin Timberlake,Cry Me a River,"['https://genius.com/tags/ballad', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
471,Justin Timberlake,SexyBack,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/electro-pop', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
472,Justin Timberlake,What Goes Around.../...Comes Around,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/interlude', 'https://genius.com/tags/r-b', 'https://genius.com/tags/pop']"
473,Kacey Musgraves,Slow Burn,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/folk-rock', 'https://genius.com/tags/country']"
474,Kacey Musgraves,Lonely Weekend,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
475,Kacey Musgraves,Butterflies,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
476,Kacey Musgraves,"Oh, What a World","['https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
477,Kacey Musgraves,Mother,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/neo-psychedelia', 'https://genius.com/tags/country']"
478,Kacey Musgraves,Love Is a Wild Thing,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
479,Kacey Musgraves,Space Cowboy,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
480,Kacey Musgraves,Happy & Sad,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
481,Kacey Musgraves,Velvet Elvis,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
482,Kacey Musgraves,Wonder Woman,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
483,Kacey Musgraves,High Horse,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/dance-pop', 'https://genius.com/tags/pop', 'https://genius.com/tags/country']"
484,Kacey Musgraves,Golden Hour,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
485,Kacey Musgraves,Rainbow,"['https://genius.com/tags/pop-country', 'https://genius.com/tags/alternative-country', 'https://genius.com/tags/country']"
486,Kacey Musgraves,Dime Store Cowgirl,['https://genius.com/tags/country']
487,Kacey Musgraves,Late To the Party,['https://genius.com/tags/country']
488,Kacey Musgraves,Pageant Material,['https://genius.com/tags/country']
489,Kacey Musgraves,Biscuits,['https://genius.com/tags/country']
490,Kacey Musgraves,Somebody to Love,['https://genius.com/tags/country']
491,Kacey Musgraves,Merry Go 'Round,"['https://genius.com/tags/alternative-country', 'https://genius.com/tags/pop-country', 'https://genius.com/tags/americana', 'https://genius.com/tags/folk-pop', 'https://genius.com/tags/country']"
492,Katy Perry,Harleys in Hawaii,"['https://genius.com/tags/alternative-r-b', 'https://genius.com/tags/alternative', 'https://genius.com/tags/r-b', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/pop']"
493,Katy Perry,Chained to the Rhythm,"['https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/disco', 'https://genius.com/tags/dancehall', 'https://genius.com/tags/pop']"
494,Katy Perry,Roar,"['https://genius.com/tags/bubblegum-pop', 'https://genius.com/tags/teen-pop', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/pop']"
495,Katy Perry,Unconditionally,"['https://genius.com/tags/power-pop', 'https://genius.com/tags/teen-pop', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/ballad', 'https://genius.com/tags/pop']"
496,Katy Perry,Dark Horse,"['https://genius.com/tags/dark-pop', 'https://genius.com/tags/singer-songwriter', 'https://genius.com/tags/trap', 'https://genius.com/tags/rap', 'https://genius.com/tags/producer', 'https://genius.com/tags/pop']"
